,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,chosen_block_tag,solver_time_in_sec,saved_size,saved_gas,model_found,shown_optimal,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,outcome,forves_checker
0,isolated_block_0_0,POP PUSH 1 DUP7 ISZERO ISZERO EQ,2,5,7,17,"EQ(1,ISZ(X))",6,2,greedy_not_enabled,0.217,3,6,True,True,POP DUP6 ISZERO ISZERO,4,4,4,11,model,disabled
