,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,chosen_block_tag,solver_time_in_sec,saved_size,saved_gas,model_found,shown_optimal,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,outcome,forves_checker
0,isolated_block_0_0,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH d PUSH 24 DUP3 ADD MSTORE PUSH 42616c616e636520456d707479 PUSH 98 SHL PUSH 44 DUP3 ADD MSTORE PUSH 64 ADD PUSH [tag] 159,10,27,54,81,,27,0,greedy_not_enabled,1.448,0,0,True,True,PUSH 40 MLOAD PUSH 42616c616e636520456d707479 PUSH 98 SHL DUP2 PUSH d DUP4 PUSH 20 PUSH 461bcd PUSH e5 SHL DUP7 MSTORE DUP4 PUSH 4 ADD MSTORE PUSH 24 ADD MSTORE PUSH 44 ADD MSTORE PUSH 64 ADD PUSH [tag] 159,27,27,54,81,model,disabled
