,block_id,previous_solution,timeout,initial_n_instrs,initial_estimated_size,initial_estimated_gas,rules,initial_length,saved_length,chosen_block_tag,solver_time_in_sec,saved_size,saved_gas,model_found,shown_optimal,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,outcome,forves_checker
0,isolated_block_0_0,PUSH 1 PUSH 20 SWAP1 DUP2 MSTORE PUSH0 SWAP3 DUP4 MSTORE PUSH 40 DUP1 DUP5 KECCAK256 SWAP1 SWAP2 MSTORE SWAP1 DUP3 MSTORE SWAP1 KECCAK256 SLOAD DUP2,10,23,26,2219,,23,5,greedy_not_enabled,0.322,3,18,True,True,SWAP1 PUSH0 MSTORE PUSH 1 PUSH 20 MSTORE PUSH 40 PUSH0 KECCAK256 PUSH 20 MSTORE PUSH0 MSTORE PUSH 40 PUSH0 KECCAK256 SLOAD DUP2,18,18,23,2201,model,disabled
